component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
x_axis_motor_placeholder_motor_body,motor_placeholders,motor_body_dark_gray,motor_body,0.18,0.19,0.2,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
x_axis_motor_placeholder_motor_flange,motor_placeholders,motor_flange_aluminum,motor_flange,0.62,0.64,0.65,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
x_axis_motor_placeholder_coupler,motor_placeholders,shaft_polished_metal,shaft,0.74,0.74,0.7,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
x_axis_motor_placeholder_motor_flange_fastener_01,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
x_axis_motor_placeholder_motor_flange_fastener_02,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
x_axis_motor_placeholder_motor_flange_fastener_03,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
x_axis_motor_placeholder_motor_flange_fastener_04,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_left_placeholder_motor_body,motor_placeholders,motor_body_dark_gray,motor_body,0.18,0.19,0.2,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_left_placeholder_motor_flange,motor_placeholders,motor_flange_aluminum,motor_flange,0.62,0.64,0.65,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_left_placeholder_coupler,motor_placeholders,shaft_polished_metal,shaft,0.74,0.74,0.7,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_left_placeholder_motor_flange_fastener_01,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_left_placeholder_motor_flange_fastener_02,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_left_placeholder_motor_flange_fastener_03,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_left_placeholder_motor_flange_fastener_04,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_right_placeholder_motor_body,motor_placeholders,motor_body_dark_gray,motor_body,0.18,0.19,0.2,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_right_placeholder_motor_flange,motor_placeholders,motor_flange_aluminum,motor_flange,0.62,0.64,0.65,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_right_placeholder_coupler,motor_placeholders,shaft_polished_metal,shaft,0.74,0.74,0.7,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_right_placeholder_motor_flange_fastener_01,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_right_placeholder_motor_flange_fastener_02,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_right_placeholder_motor_flange_fastener_03,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
y_axis_motor_right_placeholder_motor_flange_fastener_04,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
z_axis_motor_placeholder_motor_body,motor_placeholders,motor_body_dark_gray,motor_body,0.18,0.19,0.2,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
z_axis_motor_placeholder_motor_flange,motor_placeholders,motor_flange_aluminum,motor_flange,0.62,0.64,0.65,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
z_axis_motor_placeholder_coupler,motor_placeholders,shaft_polished_metal,shaft,0.74,0.74,0.7,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
z_axis_motor_placeholder_motor_flange_fastener_01,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
z_axis_motor_placeholder_motor_flange_fastener_02,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
z_axis_motor_placeholder_motor_flange_fastener_03,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
z_axis_motor_placeholder_motor_flange_fastener_04,motor_placeholders,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:motor_placeholders,drive; compact X/Y-left/Y-right/Z motor placeholders with flanges and couplers
x_axis_timing_belt_strip,drive_transmission_placeholders,timing_belt_black,belt,0.01,0.01,0.01,1.0,generated:drive_transmission_placeholders,drive; timing belt/pulley and Y sync shaft placeholders plus Z ball-screw visual cue
x_axis_left_pulley,drive_transmission_placeholders,pulley_dark_metal,pulley,0.25,0.26,0.27,1.0,generated:drive_transmission_placeholders,drive; timing belt/pulley and Y sync shaft placeholders plus Z ball-screw visual cue
x_axis_right_pulley,drive_transmission_placeholders,pulley_dark_metal,pulley,0.25,0.26,0.27,1.0,generated:drive_transmission_placeholders,drive; timing belt/pulley and Y sync shaft placeholders plus Z ball-screw visual cue
y_axis_sync_shaft_placeholder,drive_transmission_placeholders,shaft_polished_metal,shaft,0.74,0.74,0.7,1.0,generated:drive_transmission_placeholders,drive; timing belt/pulley and Y sync shaft placeholders plus Z ball-screw visual cue
left_y_sync_pulley,drive_transmission_placeholders,pulley_dark_metal,pulley,0.25,0.26,0.27,1.0,generated:drive_transmission_placeholders,drive; timing belt/pulley and Y sync shaft placeholders plus Z ball-screw visual cue
right_y_sync_pulley,drive_transmission_placeholders,pulley_dark_metal,pulley,0.25,0.26,0.27,1.0,generated:drive_transmission_placeholders,drive; timing belt/pulley and Y sync shaft placeholders plus Z ball-screw visual cue
z_axis_ball_screw_visual_placeholder,drive_transmission_placeholders,shaft_polished_metal,shaft,0.74,0.74,0.7,1.0,generated:drive_transmission_placeholders,drive; timing belt/pulley and Y sync shaft placeholders plus Z ball-screw visual cue
rear_fixed_cable_chain_tab,cable_chain_mounting_tabs,cable_chain_mount_tab_gray,tab,0.36,0.38,0.39,1.0,generated:cable_chain_mounting_tabs,future_interface; mounting tabs only; Stage 7A-3d will model cable chain and wiring
x_carriage_cable_chain_tab,cable_chain_mounting_tabs,cable_chain_mount_tab_gray,tab,0.36,0.38,0.39,1.0,generated:cable_chain_mounting_tabs,future_interface; mounting tabs only; Stage 7A-3d will model cable chain and wiring
z_axis_cable_tab,cable_chain_mounting_tabs,cable_chain_mount_tab_gray,tab,0.36,0.38,0.39,1.0,generated:cable_chain_mounting_tabs,future_interface; mounting tabs only; Stage 7A-3d will model cable chain and wiring
cable_chain_tab_hole_marker_1,cable_chain_mounting_tabs,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:cable_chain_mounting_tabs,future_interface; mounting tabs only; Stage 7A-3d will model cable chain and wiring
cable_chain_tab_hole_marker_2,cable_chain_mounting_tabs,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:cable_chain_mounting_tabs,future_interface; mounting tabs only; Stage 7A-3d will model cable chain and wiring
cable_chain_tab_hole_marker_3,cable_chain_mounting_tabs,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:cable_chain_mounting_tabs,future_interface; mounting tabs only; Stage 7A-3d will model cable chain and wiring
rear_tray_bottom_channel,rear_fixed_cable_tray,rear_fixed_cable_tray_dark_gray,cable_tray_dark,0.08,0.09,0.1,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_front_lip,rear_fixed_cable_tray,rear_fixed_cable_tray_dark_gray,cable_tray_dark,0.08,0.09,0.1,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_rear_lip,rear_fixed_cable_tray,rear_fixed_cable_tray_dark_gray,cable_tray_dark,0.08,0.09,0.1,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_partial_cover_left,rear_fixed_cable_tray,cable_tray_cover_graphite,cable_tray_cover,0.13,0.14,0.15,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_partial_cover_right,rear_fixed_cable_tray,cable_tray_cover_graphite,cable_tray_cover,0.13,0.14,0.15,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_mount_foot_-390,rear_fixed_cable_tray,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_mount_foot_-210,rear_fixed_cable_tray,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_mount_foot_-30,rear_fixed_cable_tray,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_mount_foot_150,rear_fixed_cable_tray,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_mount_foot_330,rear_fixed_cable_tray,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
control_box_gland_orderly_loop_1_seg_01,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_1_seg_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_1_seg_03,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_1_soft_bend_01,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_1_soft_bend_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_2_seg_01,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_2_seg_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_2_seg_03,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_2_soft_bend_01,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_2_soft_bend_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_3_seg_01,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_3_seg_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_3_seg_03,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_3_soft_bend_01,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_3_soft_bend_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_4_seg_01,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_4_seg_02,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_4_seg_03,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_4_soft_bend_01,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_orderly_loop_4_soft_bend_02,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
drag_chain_rear_run_link_01_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_01_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_01_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_hinge_01,main_cable_chain_links,drag_chain_hinge_pin_gray,drag_chain_pin,0.34,0.35,0.36,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_02_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_02_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_02_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_03_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_03_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_03_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_04_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_04_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_04_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_05_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_05_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_05_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_hinge_05,main_cable_chain_links,drag_chain_hinge_pin_gray,drag_chain_pin,0.34,0.35,0.36,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_06_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_06_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_06_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_07_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_07_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_07_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_08_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_08_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_08_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_09_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_09_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_09_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_hinge_09,main_cable_chain_links,drag_chain_hinge_pin_gray,drag_chain_pin,0.34,0.35,0.36,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_10_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_10_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_10_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_11_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_11_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_11_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_12_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_12_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_12_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_13_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_13_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_13_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_hinge_13,main_cable_chain_links,drag_chain_hinge_pin_gray,drag_chain_pin,0.34,0.35,0.36,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_14_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_14_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_14_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_15_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_15_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_15_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_16_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_16_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_16_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_01_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_01_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
